clk_s_T(s),gbf_T(s),q_str_d,Alarm_Detector,q_str_atm,Alarm_ATM
1.200000e-06,1.000000e-07,5,'1',59,'1'
1.200000e-06,1.050000e-07,5,'1',56,'1'
1.200000e-06,1.090000e-07,5,'1',54,'1'
1.200000e-06,1.140000e-07,4,'1',52,'1'
1.200000e-06,1.200000e-07,4,'1',49,'1'
1.200000e-06,1.250000e-07,4,'1',47,'1'
1.200000e-06,1.300000e-07,4,'1',45,'1'
1.200000e-06,1.350000e-07,3,'1',43,'1'
1.200000e-06,1.400000e-07,3,'1',42,'1'
1.200000e-06,1.450000e-07,3,'1',41,'1'
1.200000e-06,1.500000e-07,3,'1',39,'1'
1.200000e-06,1.550000e-07,3,'1',38,'1'
1.200000e-06,1.600000e-07,3,'1',37,'1'
1.200000e-06,1.640000e-07,3,'1',35,'1'
1.200000e-06,1.690000e-07,2,'1',34,'1'
1.200000e-06,1.750000e-07,3,'1',33,'1'
1.200000e-06,1.800000e-07,3,'1',33,'1'
1.200000e-06,1.850000e-07,2,'1',31,'1'
1.200000e-06,1.900000e-07,3,'1',31,'1'
1.200000e-06,1.950000e-07,2,'1',30,'1'
1.200000e-06,2.000000e-07,2,'1',29,'1'
1.200000e-06,2.050000e-07,2,'1',28,'1'
1.200000e-06,2.100000e-07,2,'1',28,'1'
1.200000e-06,2.150000e-07,1,'1',27,'1'
1.200000e-06,2.200000e-07,2,'1',26,'1'
1.200000e-06,2.250000e-07,1,'1',25,'1'
1.200000e-06,2.300000e-07,1,'1',25,'1'
1.200000e-06,2.350000e-07,2,'1',24,'1'
1.200000e-06,2.400000e-07,1,'1',24,'1'
1.200000e-06,2.450000e-07,2,'1',24,'1'
1.200000e-06,2.500000e-07,2,'1',23,'1'
1.200000e-06,2.550000e-07,1,'1',23,'1'
1.200000e-06,2.600000e-07,1,'1',22,'1'
1.200000e-06,2.650000e-07,1,'1',22,'1'
1.200000e-06,2.700000e-07,1,'1',21,'1'
1.200000e-06,2.750000e-07,2,'1',21,'1'
1.200000e-06,2.800000e-07,1,'1',20,'1'
1.200000e-06,2.850000e-07,1,'1',21,'1'
1.200000e-06,2.900000e-07,1,'1',20,'1'
1.200000e-06,2.950000e-07,1,'1',20,'1'
1.200000e-06,3.000000e-07,1,'1',19,'1'
1.200000e-06,3.050000e-07,1,'1',18,'1'
1.200000e-06,3.100000e-07,1,'1',18,'1'
1.200000e-06,3.150000e-07,1,'1',18,'1'
1.200000e-06,3.200000e-07,0,'1',18,'1'
1.200000e-06,3.250000e-07,1,'1',18,'1'
1.200000e-06,3.300000e-07,0,'1',17,'1'
1.200000e-06,3.350000e-07,0,'1',17,'1'
1.200000e-06,3.390000e-07,1,'1',17,'1'
1.200000e-06,3.450000e-07,1,'1',16,'1'
1.200000e-06,3.500000e-07,1,'1',16,'1'
1.200000e-06,3.550000e-07,0,'1',16,'1'
1.200000e-06,3.600000e-07,1,'1',16,'1'
1.200000e-06,3.650000e-07,1,'1',15,'1'
1.200000e-06,3.700000e-07,0,'1',15,'1'
1.200000e-06,3.750000e-07,1,'1',15,'1'
1.200000e-06,3.800000e-07,1,'1',15,'1'
1.200000e-06,3.850000e-07,0,'1',15,'1'
1.200000e-06,3.900000e-07,0,'1',14,'1'
1.200000e-06,3.950000e-07,0,'1',15,'1'
1.200000e-06,4.000000e-07,1,'1',14,'1'
1.200000e-06,4.050000e-07,1,'1',14,'1'
1.200000e-06,4.100000e-07,0,'1',13,'1'
1.200000e-06,4.150000e-07,0,'1',13,'1'
1.200000e-06,4.200000e-07,1,'1',13,'1'
1.200000e-06,4.250000e-07,0,'1',13,'1'
1.200000e-06,4.300000e-07,0,'1',13,'1'
1.200000e-06,4.350000e-07,1,'1',12,'1'
1.200000e-06,4.400000e-07,0,'1',13,'1'
1.200000e-06,4.450000e-07,0,'1',12,'1'
1.200000e-06,4.500000e-07,0,'1',12,'1'
1.200000e-06,4.540000e-07,1,'1',12,'1'
1.200000e-06,4.590000e-07,0,'1',12,'1'
1.200000e-06,4.640000e-07,0,'1',11,'1'
1.200000e-06,4.700000e-07,0,'1',11,'1'
1.200000e-06,4.750000e-07,0,'1',11,'1'
1.200000e-06,4.800000e-07,0,'1',11,'1'
1.200000e-06,4.850000e-07,0,'1',11,'1'
1.200000e-06,4.900000e-07,0,'1',10,'1'
1.200000e-06,4.950000e-07,0,'1',11,'1'
1.400000e-06,5.000000e-09,139,'1',1399,'1'
1.400000e-06,1.000000e-08,69,'1',699,'1'
1.400000e-06,1.500000e-08,46,'1',466,'1'
1.400000e-06,1.900000e-08,34,'1',349,'1'
1.400000e-06,2.400000e-08,27,'1',279,'1'
1.400000e-06,3.000000e-08,22,'1',232,'1'
1.400000e-06,3.500000e-08,19,'0',199,'0'
1.400000e-06,4.000000e-08,16,'0',174,'1'
1.400000e-06,4.500000e-08,15,'0',155,'1'
1.400000e-06,4.900000e-08,13,'1',139,'1'
1.400000e-06,5.400000e-08,12,'1',126,'1'
1.400000e-06,6.000000e-08,10,'1',115,'1'
1.400000e-06,6.500000e-08,10,'1',106,'1'
1.400000e-06,7.000000e-08,9,'1',99,'1'
1.400000e-06,7.500000e-08,8,'1',93,'1'
1.400000e-06,7.900000e-08,7,'1',86,'1'
1.400000e-06,8.400000e-08,7,'1',81,'1'
1.400000e-06,9.000000e-08,7,'1',77,'1'
1.400000e-06,9.500000e-08,6,'1',73,'1'
1.400000e-06,1.000000e-07,6,'1',69,'1'
1.400000e-06,1.050000e-07,5,'1',66,'1'
1.400000e-06,1.090000e-07,5,'1',63,'1'
1.400000e-06,1.140000e-07,5,'1',59,'1'
1.400000e-06,1.200000e-07,5,'1',57,'1'
1.400000e-06,1.250000e-07,5,'1',55,'1'
1.400000e-06,1.300000e-07,4,'1',53,'1'
1.400000e-06,1.350000e-07,5,'1',51,'1'
1.400000e-06,1.400000e-07,4,'1',49,'1'
1.400000e-06,1.450000e-07,4,'1',48,'1'
1.400000e-06,1.500000e-07,4,'1',46,'1'
1.400000e-06,1.550000e-07,3,'1',45,'1'
1.400000e-06,1.600000e-07,3,'1',43,'1'
1.400000e-06,1.640000e-07,3,'1',42,'1'
1.400000e-06,1.690000e-07,3,'1',40,'1'
1.400000e-06,1.750000e-07,3,'1',39,'1'
1.400000e-06,1.800000e-07,3,'1',38,'1'
1.400000e-06,1.850000e-07,3,'1',37,'1'
1.400000e-06,1.900000e-07,3,'1',36,'1'
1.400000e-06,1.950000e-07,2,'1',35,'1'
1.400000e-06,2.000000e-07,3,'1',34,'1'
1.400000e-06,2.050000e-07,2,'1',33,'1'
1.400000e-06,2.100000e-07,2,'1',32,'1'
1.400000e-06,2.150000e-07,2,'1',31,'1'
1.400000e-06,2.200000e-07,3,'1',30,'1'
1.400000e-06,2.250000e-07,2,'1',30,'1'
1.400000e-06,2.300000e-07,2,'1',29,'1'
1.400000e-06,2.350000e-07,2,'1',29,'1'
1.400000e-06,2.400000e-07,2,'1',29,'1'
1.400000e-06,2.450000e-07,2,'1',28,'1'
1.400000e-06,2.500000e-07,1,'1',27,'1'
1.400000e-06,2.550000e-07,2,'1',27,'1'
1.400000e-06,2.600000e-07,2,'1',25,'1'
1.400000e-06,2.650000e-07,2,'1',25,'1'
1.400000e-06,2.700000e-07,1,'1',25,'1'
1.400000e-06,2.750000e-07,2,'1',25,'1'
1.400000e-06,2.800000e-07,2,'1',24,'1'
1.400000e-06,2.850000e-07,2,'1',24,'1'
1.400000e-06,2.900000e-07,1,'1',23,'1'
1.400000e-06,2.950000e-07,2,'1',22,'1'
1.400000e-06,3.000000e-07,1,'1',22,'1'
1.400000e-06,3.050000e-07,1,'1',22,'1'
1.400000e-06,3.100000e-07,1,'1',22,'1'
1.400000e-06,3.150000e-07,1,'1',21,'1'
1.400000e-06,3.200000e-07,1,'1',21,'1'
1.400000e-06,3.250000e-07,1,'1',21,'1'
1.400000e-06,3.300000e-07,1,'1',20,'1'
1.400000e-06,3.350000e-07,1,'1',20,'1'
1.400000e-06,3.390000e-07,1,'1',20,'1'
1.400000e-06,3.450000e-07,1,'1',19,'1'
1.400000e-06,3.500000e-07,1,'1',19,'1'
1.400000e-06,3.550000e-07,1,'1',19,'1'
1.400000e-06,3.600000e-07,1,'1',18,'1'
1.400000e-06,3.650000e-07,1,'1',18,'1'
1.400000e-06,3.700000e-07,1,'1',18,'1'
1.400000e-06,3.750000e-07,1,'1',18,'1'
1.400000e-06,3.800000e-07,0,'1',18,'1'
1.400000e-06,3.850000e-07,1,'1',17,'1'
1.400000e-06,3.900000e-07,1,'1',17,'1'
1.400000e-06,3.950000e-07,1,'1',16,'1'
1.400000e-06,4.000000e-07,1,'1',17,'1'
1.400000e-06,4.050000e-07,1,'1',16,'1'
1.400000e-06,4.100000e-07,1,'1',16,'1'
1.400000e-06,4.150000e-07,1,'1',16,'1'
1.400000e-06,4.200000e-07,1,'1',15,'1'
1.400000e-06,4.250000e-07,1,'1',15,'1'
1.400000e-06,4.300000e-07,0,'1',15,'1'
1.400000e-06,4.350000e-07,0,'1',15,'1'
1.400000e-06,4.400000e-07,0,'1',15,'1'
1.400000e-06,4.450000e-07,0,'1',15,'1'
1.400000e-06,4.500000e-07,1,'1',15,'1'
1.400000e-06,4.540000e-07,1,'1',14,'1'
1.400000e-06,4.590000e-07,1,'1',14,'1'
1.400000e-06,4.640000e-07,0,'1',14,'1'
1.400000e-06,4.700000e-07,1,'1',14,'1'
1.400000e-06,4.750000e-07,1,'1',13,'1'
1.400000e-06,4.800000e-07,0,'1',14,'1'
1.400000e-06,4.850000e-07,0,'1',13,'1'
1.400000e-06,4.900000e-07,1,'1',13,'1'
1.400000e-06,4.950000e-07,0,'1',13,'1'
1.600000e-06,5.000000e-09,159,'1',1599,'1'
1.600000e-06,1.000000e-08,79,'1',799,'1'
1.600000e-06,1.500000e-08,52,'1',532,'1'
1.600000e-06,1.900000e-08,39,'1',399,'1'
1.600000e-06,2.400000e-08,31,'1',319,'1'
1.600000e-06,3.000000e-08,25,'1',266,'1'
1.600000e-06,3.500000e-08,22,'0',228,'1'
1.600000e-06,4.000000e-08,19,'0',199,'0'
1.600000e-06,4.500000e-08,17,'0',177,'1'
1.600000e-06,4.900000e-08,15,'0',159,'1'
1.600000e-06,5.400000e-08,14,'1',144,'1'
1.600000e-06,6.000000e-08,13,'1',132,'1'
1.600000e-06,6.500000e-08,12,'1',122,'1'
1.600000e-06,7.000000e-08,11,'1',113,'1'
1.600000e-06,7.500000e-08,10,'1',106,'1'
1.600000e-06,7.900000e-08,9,'1',99,'1'
1.600000e-06,8.400000e-08,9,'1',93,'1'
1.600000e-06,9.000000e-08,8,'1',88,'1'
1.600000e-06,9.500000e-08,7,'1',83,'1'
1.600000e-06,1.000000e-07,7,'1',79,'1'
1.600000e-06,1.050000e-07,6,'1',75,'1'
1.600000e-06,1.090000e-07,7,'1',71,'1'
1.600000e-06,1.140000e-07,5,'1',69,'1'
1.600000e-06,1.200000e-07,5,'1',66,'1'
1.600000e-06,1.250000e-07,5,'1',63,'1'
1.600000e-06,1.300000e-07,5,'1',60,'1'
1.600000e-06,1.350000e-07,5,'1',58,'1'
1.600000e-06,1.400000e-07,5,'1',56,'1'
1.600000e-06,1.450000e-07,5,'1',54,'1'
1.600000e-06,1.500000e-07,4,'1',52,'1'
1.600000e-06,1.550000e-07,5,'1',50,'1'
1.600000e-06,1.600000e-07,4,'1',49,'1'
1.600000e-06,1.640000e-07,4,'1',47,'1'
1.600000e-06,1.690000e-07,4,'1',46,'1'
1.600000e-06,1.750000e-07,3,'1',45,'1'
1.600000e-06,1.800000e-07,4,'1',43,'1'
1.600000e-06,1.850000e-07,4,'1',42,'1'
1.600000e-06,1.900000e-07,3,'1',41,'1'
1.600000e-06,1.950000e-07,3,'1',40,'1'
1.600000e-06,2.000000e-07,3,'1',39,'1'
1.600000e-06,2.050000e-07,3,'1',38,'1'
1.600000e-06,2.100000e-07,3,'1',37,'1'
1.600000e-06,2.150000e-07,3,'1',36,'1'
1.600000e-06,2.200000e-07,3,'1',35,'1'
1.600000e-06,2.250000e-07,3,'1',34,'1'
1.600000e-06,2.300000e-07,3,'1',34,'1'
1.600000e-06,2.350000e-07,2,'1',33,'1'
1.600000e-06,2.400000e-07,3,'1',32,'1'
1.600000e-06,2.450000e-07,2,'1',32,'1'
1.600000e-06,2.500000e-07,3,'1',31,'1'
1.600000e-06,2.550000e-07,2,'1',30,'1'
1.600000e-06,2.600000e-07,2,'1',30,'1'
1.600000e-06,2.650000e-07,2,'1',29,'1'
1.600000e-06,2.700000e-07,2,'1',28,'1'
1.600000e-06,2.750000e-07,1,'1',29,'1'
1.600000e-06,2.800000e-07,2,'1',28,'1'
1.600000e-06,2.850000e-07,2,'1',27,'1'
1.600000e-06,2.900000e-07,2,'1',26,'1'
1.600000e-06,2.950000e-07,2,'1',26,'1'
1.600000e-06,3.000000e-07,2,'1',26,'1'
1.600000e-06,3.050000e-07,2,'1',25,'1'
1.600000e-06,3.100000e-07,2,'1',24,'1'
1.600000e-06,3.150000e-07,2,'1',24,'1'
1.600000e-06,3.200000e-07,2,'1',24,'1'
1.600000e-06,3.250000e-07,2,'1',23,'1'
1.600000e-06,3.300000e-07,2,'1',23,'1'
1.600000e-06,3.350000e-07,2,'1',22,'1'
1.600000e-06,3.390000e-07,1,'1',23,'1'
1.600000e-06,3.450000e-07,1,'1',22,'1'
1.600000e-06,3.500000e-07,2,'1',22,'1'
1.600000e-06,3.550000e-07,1,'1',21,'1'
1.600000e-06,3.600000e-07,2,'1',21,'1'
1.600000e-06,3.650000e-07,1,'1',21,'1'
1.600000e-06,3.700000e-07,1,'1',21,'1'
1.600000e-06,3.750000e-07,1,'1',21,'1'
1.600000e-06,3.800000e-07,1,'1',20,'1'
1.600000e-06,3.850000e-07,1,'1',20,'1'
1.600000e-06,3.900000e-07,1,'1',19,'1'
1.600000e-06,3.950000e-07,1,'1',19,'1'
1.600000e-06,4.000000e-07,1,'1',19,'1'
1.600000e-06,4.050000e-07,1,'1',19,'1'
1.600000e-06,4.100000e-07,1,'1',18,'1'
1.600000e-06,4.150000e-07,1,'1',18,'1'
1.600000e-06,4.200000e-07,1,'1',18,'1'
1.600000e-06,4.250000e-07,1,'1',18,'1'
1.600000e-06,4.300000e-07,1,'1',18,'1'
1.600000e-06,4.350000e-07,1,'1',18,'1'
1.600000e-06,4.400000e-07,1,'1',17,'1'
1.600000e-06,4.450000e-07,1,'1',17,'1'
1.600000e-06,4.500000e-07,1,'1',16,'1'
1.600000e-06,4.540000e-07,1,'1',16,'1'
1.600000e-06,4.590000e-07,0,'1',16,'1'
1.600000e-06,4.640000e-07,1,'1',16,'1'
1.600000e-06,4.700000e-07,1,'1',16,'1'
1.600000e-06,4.750000e-07,0,'1',15,'1'
1.600000e-06,4.800000e-07,1,'1',15,'1'
1.600000e-06,4.850000e-07,1,'1',15,'1'
1.600000e-06,4.900000e-07,0,'1',15,'1'
1.600000e-06,4.950000e-07,0,'1',15,'1'
1.800000e-06,5.000000e-09,179,'1',1799,'1'
1.800000e-06,1.000000e-08,89,'1',899,'1'
1.800000e-06,1.500000e-08,59,'1',599,'1'
1.800000e-06,1.900000e-08,44,'1',449,'1'
1.800000e-06,2.400000e-08,35,'1',359,'1'
1.800000e-06,3.000000e-08,29,'1',299,'1'
1.800000e-06,3.500000e-08,25,'1',256,'1'
1.800000e-06,4.000000e-08,22,'0',224,'1'
1.800000e-06,4.500000e-08,19,'0',199,'0'
1.800000e-06,4.900000e-08,17,'0',179,'1'
1.800000e-06,5.400000e-08,16,'0',163,'1'
1.800000e-06,6.000000e-08,14,'0',149,'1'
1.800000e-06,6.500000e-08,13,'1',137,'1'
1.800000e-06,7.000000e-08,12,'1',127,'1'
1.800000e-06,7.500000e-08,11,'1',119,'1'
1.800000e-06,7.900000e-08,10,'1',112,'1'
1.800000e-06,8.400000e-08,10,'1',105,'1'
1.800000e-06,9.000000e-08,9,'1',99,'1'
1.800000e-06,9.500000e-08,8,'1',94,'1'
1.800000e-06,1.000000e-07,8,'1',89,'1'
1.800000e-06,1.050000e-07,8,'1',85,'1'
1.800000e-06,1.090000e-07,7,'1',81,'1'
1.800000e-06,1.140000e-07,6,'1',77,'1'
1.800000e-06,1.200000e-07,7,'1',74,'1'
1.800000e-06,1.250000e-07,7,'1',71,'1'
1.800000e-06,1.300000e-07,6,'1',68,'1'
1.800000e-06,1.350000e-07,5,'1',65,'1'
1.800000e-06,1.400000e-07,6,'1',63,'1'
1.800000e-06,1.450000e-07,5,'1',61,'1'
1.800000e-06,1.500000e-07,5,'1',59,'1'
1.800000e-06,1.550000e-07,5,'1',57,'1'
1.800000e-06,1.600000e-07,4,'1',55,'1'
1.800000e-06,1.640000e-07,5,'1',53,'1'
1.800000e-06,1.690000e-07,4,'1',52,'1'
1.800000e-06,1.750000e-07,4,'1',51,'1'
1.800000e-06,1.800000e-07,4,'1',49,'1'
1.800000e-06,1.850000e-07,4,'1',48,'1'
1.800000e-06,1.900000e-07,3,'1',46,'1'
1.800000e-06,1.950000e-07,4,'1',45,'1'
1.800000e-06,2.000000e-07,4,'1',44,'1'
1.800000e-06,2.050000e-07,4,'1',42,'1'
1.800000e-06,2.100000e-07,4,'1',42,'1'
1.800000e-06,2.150000e-07,4,'1',41,'1'
1.800000e-06,2.200000e-07,3,'1',40,'1'
1.800000e-06,2.250000e-07,3,'1',39,'1'
1.800000e-06,2.300000e-07,3,'1',39,'1'
1.800000e-06,2.350000e-07,3,'1',37,'1'
1.800000e-06,2.400000e-07,3,'1',36,'1'
1.800000e-06,2.450000e-07,2,'1',35,'1'
1.800000e-06,2.500000e-07,3,'1',35,'1'
1.800000e-06,2.550000e-07,2,'1',35,'1'
1.800000e-06,2.600000e-07,3,'1',33,'1'
1.800000e-06,2.650000e-07,2,'1',33,'1'
1.800000e-06,2.700000e-07,2,'1',32,'1'
1.800000e-06,2.750000e-07,3,'1',32,'1'
1.800000e-06,2.800000e-07,2,'1',31,'1'
1.800000e-06,2.850000e-07,2,'1',31,'1'
1.800000e-06,2.900000e-07,2,'1',30,'1'
1.800000e-06,2.950000e-07,2,'1',30,'1'
1.800000e-06,3.000000e-07,2,'1',29,'1'
1.800000e-06,3.050000e-07,2,'1',29,'1'
1.800000e-06,3.100000e-07,2,'1',28,'1'
1.800000e-06,3.150000e-07,2,'1',28,'1'
1.800000e-06,3.200000e-07,1,'1',27,'1'
1.800000e-06,3.250000e-07,2,'1',27,'1'
1.800000e-06,3.300000e-07,1,'1',26,'1'
1.800000e-06,3.350000e-07,2,'1',26,'1'
1.800000e-06,3.390000e-07,2,'1',25,'1'
1.800000e-06,3.450000e-07,1,'1',25,'1'
1.800000e-06,3.500000e-07,2,'1',25,'1'
1.800000e-06,3.550000e-07,2,'1',24,'1'
1.800000e-06,3.600000e-07,2,'1',24,'1'
1.800000e-06,3.650000e-07,2,'1',23,'1'
1.800000e-06,3.700000e-07,1,'1',23,'1'
1.800000e-06,3.750000e-07,1,'1',23,'1'
1.800000e-06,3.800000e-07,1,'1',23,'1'
1.800000e-06,3.850000e-07,1,'1',22,'1'
1.800000e-06,3.900000e-07,1,'1',23,'1'
1.800000e-06,3.950000e-07,2,'1',22,'1'
1.800000e-06,4.000000e-07,2,'1',22,'1'
1.800000e-06,4.050000e-07,1,'1',21,'1'
1.800000e-06,4.100000e-07,1,'1',21,'1'
1.800000e-06,4.150000e-07,1,'1',21,'1'
1.800000e-06,4.200000e-07,2,'1',20,'1'
1.800000e-06,4.250000e-07,1,'1',20,'1'
1.800000e-06,4.300000e-07,1,'1',20,'1'
1.800000e-06,4.350000e-07,1,'1',20,'1'
1.800000e-06,4.400000e-07,1,'1',20,'1'
1.800000e-06,4.450000e-07,1,'1',19,'1'
1.800000e-06,4.500000e-07,1,'1',19,'1'
1.800000e-06,4.540000e-07,1,'1',19,'1'
1.800000e-06,4.590000e-07,1,'1',19,'1'
1.800000e-06,4.640000e-07,1,'1',18,'1'
1.800000e-06,4.700000e-07,1,'1',19,'1'
1.800000e-06,4.750000e-07,1,'1',18,'1'
1.800000e-06,4.800000e-07,0,'1',18,'1'
1.800000e-06,4.850000e-07,0,'1',18,'1'
1.800000e-06,4.900000e-07,1,'1',17,'1'
1.800000e-06,4.950000e-07,1,'1',17,'1'
1.999000e-06,5.000000e-09,199,'1',1999,'1'
1.999000e-06,1.000000e-08,99,'1',999,'1'
1.999000e-06,1.500000e-08,66,'1',666,'1'
1.999000e-06,1.900000e-08,49,'1',499,'1'
1.999000e-06,2.400000e-08,39,'1',399,'1'
1.999000e-06,3.000000e-08,33,'1',332,'1'
1.999000e-06,3.500000e-08,28,'1',285,'1'
1.999000e-06,4.000000e-08,24,'1',249,'1'
1.999000e-06,4.500000e-08,22,'0',222,'1'
1.999000e-06,4.900000e-08,19,'0',199,'0'
1.999000e-06,5.400000e-08,18,'0',181,'0'
1.999000e-06,6.000000e-08,16,'0',166,'1'
1.999000e-06,6.500000e-08,15,'0',153,'1'
1.999000e-06,7.000000e-08,13,'1',142,'1'
1.999000e-06,7.500000e-08,12,'1',132,'1'
1.999000e-06,7.900000e-08,11,'1',124,'1'
1.999000e-06,8.400000e-08,11,'1',116,'1'
1.999000e-06,9.000000e-08,10,'1',110,'1'
1.999000e-06,9.500000e-08,9,'1',105,'1'
1.999000e-06,1.000000e-07,9,'1',99,'1'
1.999000e-06,1.050000e-07,8,'1',94,'1'
1.999000e-06,1.090000e-07,8,'1',90,'1'
1.999000e-06,1.140000e-07,7,'1',86,'1'
1.999000e-06,1.200000e-07,8,'1',82,'1'
1.999000e-06,1.250000e-07,7,'1',79,'1'
1.999000e-06,1.300000e-07,7,'1',76,'1'
1.999000e-06,1.350000e-07,7,'1',74,'1'
1.999000e-06,1.400000e-07,7,'1',71,'1'
1.999000e-06,1.450000e-07,6,'1',68,'1'
1.999000e-06,1.500000e-07,6,'1',65,'1'
1.999000e-06,1.550000e-07,5,'1',63,'1'
1.999000e-06,1.600000e-07,6,'1',61,'1'
1.999000e-06,1.640000e-07,5,'1',60,'1'
1.999000e-06,1.690000e-07,5,'1',58,'1'
1.999000e-06,1.750000e-07,5,'1',57,'1'
1.999000e-06,1.800000e-07,4,'1',55,'1'
1.999000e-06,1.850000e-07,4,'1',53,'1'
1.999000e-06,1.900000e-07,4,'1',52,'1'
1.999000e-06,1.950000e-07,4,'1',50,'1'
1.999000e-06,2.000000e-07,4,'1',49,'1'
1.999000e-06,2.050000e-07,4,'1',48,'1'
1.999000e-06,2.100000e-07,4,'1',47,'1'
1.999000e-06,2.150000e-07,4,'1',46,'1'
1.999000e-06,2.200000e-07,4,'1',44,'1'
1.999000e-06,2.250000e-07,3,'1',44,'1'
1.999000e-06,2.300000e-07,3,'1',42,'1'
1.999000e-06,2.350000e-07,4,'1',41,'1'
1.999000e-06,2.400000e-07,3,'1',40,'1'
1.999000e-06,2.450000e-07,3,'1',40,'1'
1.999000e-06,2.500000e-07,3,'1',39,'1'
1.999000e-06,2.550000e-07,3,'1',39,'1'
1.999000e-06,2.600000e-07,3,'1',38,'1'
1.999000e-06,2.650000e-07,3,'1',37,'1'
1.999000e-06,2.700000e-07,2,'1',36,'1'
1.999000e-06,2.750000e-07,3,'1',35,'1'
1.999000e-06,2.800000e-07,2,'1',34,'1'
1.999000e-06,2.850000e-07,2,'1',35,'1'
1.999000e-06,2.900000e-07,2,'1',33,'1'
1.999000e-06,2.950000e-07,2,'1',33,'1'
1.999000e-06,3.000000e-07,2,'1',32,'1'
1.999000e-06,3.050000e-07,2,'1',32,'1'
1.999000e-06,3.100000e-07,3,'1',32,'1'
1.999000e-06,3.150000e-07,3,'1',31,'1'
1.999000e-06,3.200000e-07,2,'1',30,'1'
1.999000e-06,3.250000e-07,2,'1',29,'1'
1.999000e-06,3.300000e-07,2,'1',29,'1'
1.999000e-06,3.350000e-07,2,'1',29,'1'
1.999000e-06,3.390000e-07,2,'1',28,'1'
1.999000e-06,3.450000e-07,2,'1',28,'1'
1.999000e-06,3.500000e-07,2,'1',28,'1'
1.999000e-06,3.550000e-07,2,'1',27,'1'
1.999000e-06,3.600000e-07,2,'1',27,'1'
1.999000e-06,3.650000e-07,1,'1',27,'1'
1.999000e-06,3.700000e-07,2,'1',26,'1'
1.999000e-06,3.750000e-07,2,'1',26,'1'
1.999000e-06,3.800000e-07,1,'1',25,'1'
1.999000e-06,3.850000e-07,2,'1',25,'1'
1.999000e-06,3.900000e-07,2,'1',25,'1'
1.999000e-06,3.950000e-07,2,'1',24,'1'
1.999000e-06,4.000000e-07,1,'1',24,'1'
1.999000e-06,4.050000e-07,1,'1',24,'1'
1.999000e-06,4.100000e-07,1,'1',24,'1'
1.999000e-06,4.150000e-07,2,'1',23,'1'
1.999000e-06,4.200000e-07,1,'1',23,'1'
1.999000e-06,4.250000e-07,2,'1',23,'1'
1.999000e-06,4.300000e-07,1,'1',22,'1'
1.999000e-06,4.350000e-07,1,'1',22,'1'
1.999000e-06,4.400000e-07,1,'1',21,'1'
1.999000e-06,4.450000e-07,1,'1',22,'1'
1.999000e-06,4.500000e-07,1,'1',21,'1'
1.999000e-06,4.540000e-07,1,'1',21,'1'
1.999000e-06,4.590000e-07,1,'1',20,'1'
1.999000e-06,4.640000e-07,1,'1',20,'1'
1.999000e-06,4.700000e-07,1,'1',20,'1'
1.999000e-06,4.750000e-07,1,'1',20,'1'
1.999000e-06,4.800000e-07,1,'1',20,'1'
1.999000e-06,4.850000e-07,1,'1',19,'1'
1.999000e-06,4.900000e-07,1,'1',19,'1'
1.999000e-06,4.950000e-07,1,'1',19,'1'
2.199000e-06,5.000000e-09,219,'1',2199,'1'
2.199000e-06,1.000000e-08,109,'1',1099,'1'
2.199000e-06,1.500000e-08,72,'1',732,'1'
2.199000e-06,1.900000e-08,54,'1',549,'1'
2.199000e-06,2.400000e-08,43,'1',440,'1'
2.199000e-06,3.000000e-08,36,'1',365,'1'
2.199000e-06,3.500000e-08,30,'1',314,'1'
2.199000e-06,4.000000e-08,26,'1',274,'1'
2.199000e-06,4.500000e-08,24,'0',244,'1'
2.199000e-06,4.900000e-08,21,'0',219,'0'
2.199000e-06,5.400000e-08,19,'0',199,'0'
2.199000e-06,6.000000e-08,17,'0',182,'0'
2.199000e-06,6.500000e-08,16,'0',168,'1'
2.199000e-06,7.000000e-08,15,'0',156,'1'
2.199000e-06,7.500000e-08,14,'1',146,'1'
2.199000e-06,7.900000e-08,13,'1',137,'1'
2.199000e-06,8.400000e-08,12,'1',129,'1'
2.199000e-06,9.000000e-08,11,'1',121,'1'
2.199000e-06,9.500000e-08,10,'1',114,'1'
2.199000e-06,1.000000e-07,10,'1',109,'1'
2.199000e-06,1.050000e-07,9,'1',104,'1'
2.199000e-06,1.090000e-07,9,'1',99,'1'
2.199000e-06,1.140000e-07,9,'1',95,'1'
2.199000e-06,1.200000e-07,8,'1',91,'1'
2.199000e-06,1.250000e-07,7,'1',87,'1'
2.199000e-06,1.300000e-07,8,'1',84,'1'
2.199000e-06,1.350000e-07,7,'1',81,'1'
2.199000e-06,1.400000e-07,7,'1',78,'1'
2.199000e-06,1.450000e-07,6,'1',75,'1'
2.199000e-06,1.500000e-07,6,'1',72,'1'
2.199000e-06,1.550000e-07,7,'1',70,'1'
2.199000e-06,1.600000e-07,6,'1',68,'1'
2.199000e-06,1.640000e-07,5,'1',66,'1'
2.199000e-06,1.690000e-07,5,'1',63,'1'
2.199000e-06,1.750000e-07,6,'1',62,'1'
2.199000e-06,1.800000e-07,6,'1',60,'1'
2.199000e-06,1.850000e-07,5,'1',59,'1'
2.199000e-06,1.900000e-07,5,'1',57,'1'
2.199000e-06,1.950000e-07,4,'1',56,'1'
2.199000e-06,2.000000e-07,4,'1',54,'1'
